Unnamed: 0,user id,test group,converted,total ads,most ads day,most ads hour
448178,1336245,ad,False,1,Sunday,21
118040,1009865,ad,False,1,Saturday,21
487300,1212715,ad,False,3,Wednesday,19
574820,1449633,ad,False,1,Saturday,19
510093,1307931,ad,False,7,Wednesday,18
547866,1481705,ad,False,21,Wednesday,8
177756,1607267,ad,False,31,Saturday,16
555887,1070042,ad,False,2,Wednesday,10
344742,1453663,ad,False,14,Sunday,18
437531,1508122,ad,False,17,Monday,8
566849,1349598,ad,False,1,Friday,10
262823,1353940,ad,False,72,Wednesday,14
483122,1136809,ad,False,6,Wednesday,18
81298,1607135,ad,False,102,Sunday,22
515064,1569559,ad,False,1,Wednesday,17
397424,1453667,ad,False,5,Sunday,21
524937,918550,psa,False,3,Saturday,15
526602,1615368,ad,False,7,Friday,14
260211,1128072,ad,True,73,Monday,15
256827,1076906,ad,False,18,Wednesday,13
94508,1089289,ad,False,27,Thursday,11
320283,1528876,ad,False,10,Saturday,12
284085,1040310,ad,False,35,Thursday,13
418192,1502080,ad,False,8,Thursday,13
368764,1050514,ad,False,6,Sunday,20
254901,1536061,ad,False,4,Monday,16
16150,1476880,ad,False,107,Wednesday,9
160898,1004158,ad,False,22,Thursday,15
297907,1604065,ad,False,12,Monday,19
231152,1414531,ad,False,10,Friday,21
218113,1161683,ad,False,30,Thursday,14
142094,1052428,ad,False,28,Sunday,15
343931,1537415,ad,False,8,Sunday,15
374371,1073350,ad,False,19,Friday,12
439278,1186209,ad,False,2,Saturday,20
291367,1300650,ad,False,1,Friday,8
379251,1158942,ad,False,15,Saturday,12
511007,1635895,ad,False,3,Wednesday,2
403686,1653289,ad,False,1,Tuesday,15
3215,1633535,ad,False,17,Tuesday,20
46407,1455364,ad,False,9,Thursday,13
45167,1499685,ad,False,57,Monday,10
318358,906299,psa,False,16,Wednesday,12
492877,1646457,ad,False,25,Saturday,10
152634,1017939,ad,False,8,Monday,19
336151,1150901,ad,False,15,Saturday,14
135353,1643402,ad,False,14,Monday,19
334120,1174527,ad,False,6,Friday,10
396913,1423531,ad,False,16,Sunday,18
555177,1465229,ad,False,3,Wednesday,9
224964,1519166,ad,False,55,Tuesday,14
12039,908392,psa,False,165,Friday,12
270478,1621787,ad,False,7,Wednesday,8
310370,1203071,ad,False,7,Sunday,13
241641,1374336,ad,False,36,Saturday,21
361335,1184913,ad,False,7,Friday,13
95850,1061964,ad,False,44,Tuesday,14
306997,1059726,ad,False,9,Saturday,20
241454,1031909,ad,False,9,Saturday,13
262024,1591696,ad,False,4,Tuesday,8
370768,1599446,ad,False,16,Monday,13
426202,1610606,ad,False,11,Friday,11
80031,1324923,ad,False,10,Sunday,14
57266,1272430,ad,False,28,Friday,14
10635,1578535,ad,False,139,Friday,5
428652,1202687,ad,False,73,Wednesday,11
469473,1035525,ad,False,18,Friday,13
585167,1374006,ad,False,2,Tuesday,9
519168,1036001,ad,False,5,Thursday,12
1052,1053364,ad,False,3,Tuesday,19
512158,1108623,ad,False,13,Wednesday,17
49575,1187018,ad,False,71,Friday,9
533146,914108,psa,False,4,Saturday,13
523372,1637142,ad,False,15,Friday,10
65334,919247,psa,False,4,Friday,13
270181,1402163,ad,False,8,Wednesday,10
365413,1588304,ad,False,23,Saturday,12
340902,906262,psa,False,78,Saturday,21
218412,1379990,ad,False,21,Thursday,14
78669,902038,psa,False,40,Sunday,11
92432,1204765,ad,False,95,Friday,14
538868,1189843,ad,False,1,Sunday,18
191902,1166743,ad,False,2,Monday,19
310168,1467990,ad,True,57,Sunday,18
432433,1413704,ad,False,2,Saturday,2
393370,1646169,ad,False,1,Saturday,20
16012,1422497,ad,False,70,Friday,11
579293,1156755,ad,False,2,Monday,6
326792,1240916,ad,False,18,Wednesday,17
65181,1445196,ad,False,9,Saturday,21
155540,1263482,ad,False,9,Wednesday,20
564522,1018460,ad,False,3,Thursday,15
328216,1336910,ad,False,10,Thursday,11
183113,1640480,ad,False,77,Wednesday,9
485424,1450157,ad,False,65,Thursday,20
510463,1052294,ad,False,2,Tuesday,21
587077,920236,psa,False,1,Tuesday,16
463649,1283072,ad,False,2,Thursday,8
445187,1066806,ad,False,1,Sunday,14
276542,1475488,ad,False,2,Wednesday,14
26370,1415715,ad,False,33,Thursday,17
492781,1087535,ad,False,1,Friday,12
275742,1086545,ad,False,16,Tuesday,13
218119,1215757,ad,False,5,Friday,23
371359,1650899,ad,False,6,Monday,15
546085,1422043,ad,False,2,Tuesday,13
184847,1533111,ad,True,52,Tuesday,18
179069,1559630,ad,False,36,Saturday,21
26030,1200437,ad,False,44,Friday,14
233111,1372189,ad,False,20,Saturday,15
304879,922378,psa,False,12,Saturday,13
6089,1173790,ad,False,193,Wednesday,7
377951,1516512,ad,False,1,Wednesday,10
48897,1492204,ad,False,18,Friday,15
430975,1560865,ad,False,1,Friday,21
255969,1188203,ad,False,10,Monday,17
213219,1392681,ad,False,38,Wednesday,23
101643,1544155,ad,False,17,Thursday,11
40484,1086863,ad,False,52,Sunday,10
385160,1000039,ad,False,2,Thursday,16
244653,1282940,ad,False,13,Sunday,15
30769,1423798,ad,False,44,Friday,11
19587,909432,psa,False,19,Wednesday,10
39054,1075238,ad,False,67,Monday,11
535717,1089018,ad,False,4,Sunday,23
325722,1062032,ad,False,29,Sunday,3
356683,1435043,ad,False,15,Wednesday,21
267550,1041065,ad,False,32,Monday,22
374083,1297901,ad,False,10,Tuesday,12
439162,1212091,ad,False,5,Saturday,14
192760,1131543,ad,False,26,Wednesday,17
552635,902366,psa,False,4,Tuesday,14
474360,1004897,ad,False,2,Saturday,23
262135,1331348,ad,False,24,Saturday,8
140509,1149355,ad,False,27,Friday,23
106257,1651928,ad,False,106,Monday,0
139775,1417039,ad,False,21,Tuesday,9
289578,1155948,ad,False,5,Thursday,21
445459,1080113,ad,False,10,Sunday,20
109087,1276266,ad,False,2,Friday,13
348346,1614761,ad,False,17,Monday,20
457618,1408788,ad,False,1,Tuesday,22
420458,1510229,ad,False,7,Friday,3
169016,1382454,ad,False,38,Monday,14
381674,1619302,ad,False,2,Wednesday,18
307733,1244442,ad,False,2,Thursday,18
325958,1623566,ad,False,20,Sunday,22
469368,1014772,ad,False,21,Friday,13
14358,1028819,ad,False,34,Monday,20
344868,1039187,ad,False,17,Saturday,18
430483,1014981,ad,False,57,Sunday,18
247971,1082975,ad,False,3,Sunday,19
413799,1035477,ad,False,1,Wednesday,21
170907,1176561,ad,True,75,Wednesday,20
131164,1296004,ad,True,51,Friday,15
519447,1182079,ad,False,2,Thursday,13
173622,1193462,ad,False,2,Friday,23
40313,1362880,ad,False,19,Sunday,14
582038,1327338,ad,False,2,Monday,14
222507,1050301,ad,False,84,Wednesday,13
297726,1412330,ad,False,5,Friday,16
246057,1044988,ad,False,16,Sunday,16
69574,1202858,ad,True,26,Thursday,19
367668,1317469,ad,False,1,Sunday,14
543470,922067,psa,False,12,Tuesday,10
402188,1541824,ad,False,5,Tuesday,9
534039,1206916,ad,False,7,Saturday,16
446090,1102850,ad,False,1,Sunday,15
116476,1438417,ad,False,131,Saturday,13
338266,1360166,ad,False,29,Tuesday,11
166655,1297006,ad,False,12,Friday,11
548201,1090127,ad,False,2,Monday,21
272367,1351258,ad,False,17,Wednesday,12
550620,1584870,ad,False,2,Tuesday,11
574988,1084720,ad,False,6,Monday,20
521061,1004485,ad,False,24,Thursday,21
32630,909930,psa,False,213,Sunday,9
436148,1585970,ad,False,1,Saturday,15
577686,1526060,ad,False,1,Sunday,15
212732,1292746,ad,False,17,Wednesday,21
10569,1288905,ad,True,54,Wednesday,1
461836,1590960,ad,False,58,Friday,16
253054,1612321,ad,False,2,Tuesday,12
104801,1583804,ad,False,28,Thursday,14
516132,1443586,ad,False,2,Thursday,16
70643,1127659,ad,False,32,Friday,11
74448,1461005,ad,False,45,Wednesday,14
72085,1196054,ad,False,13,Wednesday,19
37118,1019624,ad,False,74,Thursday,17
493543,1416433,ad,False,1,Friday,14
524948,1565361,ad,False,4,Friday,12
100395,1376067,ad,False,15,Thursday,10
336590,1609160,ad,False,3,Friday,22
152693,1407194,ad,False,16,Saturday,15
223373,1483941,ad,False,67,Friday,11
421668,1330279,ad,False,4,Thursday,19
61496,1179764,ad,False,70,Thursday,19
139558,1609263,ad,False,7,Tuesday,10
88230,1301660,ad,False,57,Tuesday,14
137258,1104372,ad,False,50,Thursday,15
345438,1020381,ad,False,21,Monday,4
351405,1237888,ad,False,15,Friday,11
434993,1344511,ad,False,1,Saturday,13
407189,1375447,ad,False,16,Thursday,12
144113,1255201,ad,False,43,Thursday,17
336533,1058351,ad,False,18,Friday,22
128006,1532167,ad,False,17,Tuesday,15
227227,1374688,ad,False,5,Friday,15
483849,1612477,ad,False,1,Wednesday,23
423935,1445506,ad,False,5,Thursday,23
306410,915501,psa,False,13,Saturday,18
370236,1161022,ad,False,24,Tuesday,12
536855,1240775,ad,False,1,Sunday,11
553126,1460259,ad,False,1,Tuesday,15
551380,1035583,ad,False,5,Tuesday,11
65825,1023702,ad,False,49,Monday,3
306948,907418,psa,False,24,Sunday,15
243348,1321456,ad,False,24,Saturday,8
188858,1082250,ad,False,1,Monday,13
291847,1001111,ad,False,16,Friday,12
507761,1058927,ad,False,19,Tuesday,12
582692,1468776,ad,False,3,Monday,16
184598,1357452,ad,False,31,Sunday,20
537707,1573650,ad,False,18,Sunday,21
544433,1251229,ad,False,24,Monday,22
336225,1090011,ad,False,5,Saturday,21
19028,1087190,ad,False,95,Friday,14
263514,1632332,ad,False,13,Tuesday,11
574531,1394473,ad,False,10,Sunday,21
507746,1096297,ad,False,5,Monday,21
404090,1142478,ad,False,7,Tuesday,17
82630,1001528,ad,False,84,Monday,20
344079,1557709,ad,False,13,Sunday,20
442852,1120656,ad,False,18,Sunday,11
227879,1491904,ad,False,15,Friday,16
581583,910031,psa,False,7,Tuesday,1
355216,1560228,ad,False,10,Wednesday,15
261704,1032191,ad,False,18,Saturday,12
584701,1098903,ad,False,1,Tuesday,1
150690,1388832,ad,True,102,Friday,16
95849,1620636,ad,False,17,Monday,13
465676,1532792,ad,False,12,Thursday,16
13489,1203248,ad,False,28,Wednesday,2
126240,1256702,ad,False,28,Friday,18
49192,1268134,ad,False,14,Thursday,9
440788,1351964,ad,False,5,Sunday,21
405852,1233389,ad,False,38,Wednesday,8
150678,1540203,ad,False,24,Friday,12
315032,1388427,ad,False,49,Tuesday,10
282829,1061598,ad,False,27,Thursday,13
258662,1578822,ad,False,2,Monday,18
122597,1364425,ad,True,18,Sunday,11
168067,1498584,ad,False,16,Friday,13
539804,1209092,ad,False,1,Sunday,23
378708,1127533,ad,False,7,Wednesday,11
392741,1444293,ad,False,36,Saturday,9
111014,1012464,ad,False,265,Friday,1
552030,1035836,ad,False,1,Tuesday,13
490418,1146336,ad,False,53,Friday,22
309307,1214629,ad,False,16,Monday,14
168428,1341825,ad,False,62,Friday,13
375257,1103090,ad,False,18,Tuesday,19
555974,1369288,ad,False,1,Wednesday,11
346502,1160216,ad,False,4,Tuesday,13
465579,1240205,ad,False,14,Thursday,15
361984,1010272,ad,False,4,Friday,1
425253,1313424,ad,False,1,Friday,10
233470,1293209,ad,False,32,Saturday,20
503537,1616462,ad,False,11,Sunday,15
382569,1275409,ad,False,3,Thursday,7
322353,1504778,ad,False,31,Tuesday,7
83531,1450424,ad,True,151,Friday,20
430589,1060959,ad,False,1,Friday,20
65595,1219546,ad,False,17,Thursday,14
180079,1371840,ad,True,51,Sunday,20
81567,1548581,ad,False,21,Sunday,19
147218,1254373,ad,False,26,Thursday,10
523871,1335420,ad,False,2,Friday,11
159753,1641707,ad,False,7,Thursday,13
159258,902801,psa,False,70,Sunday,13
460574,1625819,ad,False,14,Wednesday,16
459492,1336307,ad,False,1,Wednesday,12
457880,1231918,ad,False,6,Wednesday,8
276157,1626579,ad,True,52,Monday,9
350643,1152956,ad,False,6,Wednesday,8
522093,902556,psa,False,2,Thursday,21
567060,1582099,ad,False,2,Friday,11
289615,1366733,ad,False,11,Thursday,21
412829,1545744,ad,True,38,Thursday,18
525429,1555308,ad,False,4,Wednesday,13
458096,1594493,ad,False,1,Wednesday,8
294770,1556524,ad,False,17,Friday,12
432059,1024814,ad,False,1,Friday,23
10320,1239852,ad,False,13,Wednesday,16
228768,1346344,ad,False,100,Friday,18
191371,1367099,ad,False,59,Tuesday,15
89329,1623287,ad,False,52,Monday,18
383892,1035065,ad,False,4,Thursday,12
397905,1530946,ad,False,8,Sunday,22
356456,1398001,ad,False,4,Wednesday,20
61082,1497611,ad,True,106,Sunday,16
535203,1249879,ad,False,1,Saturday,21
438033,1526234,ad,False,13,Saturday,19
298782,914668,psa,False,9,Friday,17
167808,1045677,ad,False,2,Sunday,18
49097,908716,psa,False,75,Friday,11
23396,1218859,ad,False,12,Monday,17
59539,1305616,ad,False,1,Thursday,19
390609,1490460,ad,False,12,Sunday,16
428485,1087043,ad,False,9,Saturday,15
2796,1383183,ad,False,99,Thursday,21
569759,920637,psa,False,4,Friday,17
351326,1360659,ad,False,10,Tuesday,17
372109,1038290,ad,False,15,Monday,18
23402,1648081,ad,False,9,Tuesday,16
295350,1393996,ad,False,1,Friday,13
198218,1201697,ad,False,13,Thursday,14
194903,902703,psa,False,50,Saturday,13
447251,1356493,ad,False,18,Friday,9
446741,1252150,ad,False,2,Sunday,16
275421,1064963,ad,False,70,Wednesday,22
326017,1023549,ad,False,8,Wednesday,9
445678,1529878,ad,False,1,Sunday,14
135179,1076720,ad,False,12,Monday,19
392666,1352665,ad,False,13,Monday,11
201338,1087366,ad,False,2,Tuesday,19
248408,1425651,ad,False,15,Sunday,18
256453,1263943,ad,False,25,Tuesday,10
267906,1071097,ad,False,43,Wednesday,18
399039,1248760,ad,False,14,Monday,21
256893,1157604,ad,False,34,Tuesday,15
316110,1025736,ad,False,15,Monday,11
174078,1556021,ad,False,26,Saturday,13
101672,1543679,ad,False,28,Wednesday,13
184947,1579526,ad,False,22,Friday,14
141247,1370941,ad,False,1,Tuesday,11
195802,1456429,ad,False,12,Thursday,19
532316,1224159,ad,False,3,Saturday,11
443595,1421699,ad,False,1,Sunday,11
7452,1337079,ad,False,79,Friday,21
241055,1580588,ad,False,39,Saturday,20
179342,1416860,ad,False,5,Saturday,21
175112,1437764,ad,False,22,Saturday,13
318893,1627348,ad,False,15,Monday,16
211503,1623667,ad,False,26,Saturday,18
362816,1024715,ad,False,7,Friday,19
205248,1284822,ad,False,17,Wednesday,12
392682,1653226,ad,False,19,Sunday,9
336372,1189958,ad,False,25,Friday,21
91331,1561783,ad,False,27,Friday,21
184593,1078167,ad,False,7,Sunday,18
61876,1144384,ad,False,136,Friday,21
370170,1283687,ad,False,16,Monday,11
406986,1404845,ad,False,5,Wednesday,11
65748,1385426,ad,False,2,Friday,13
418180,1208667,ad,False,42,Thursday,12
403651,1440954,ad,False,31,Tuesday,15
280142,1376859,ad,False,22,Thursday,15
306301,1019286,ad,False,3,Tuesday,9
226020,1496511,ad,False,19,Tuesday,15
287471,1077460,ad,False,9,Sunday,22
20237,1339915,ad,True,79,Thursday,12
480882,1524014,ad,False,5,Tuesday,21
97502,1418994,ad,False,19,Thursday,15
109193,1289431,ad,False,76,Friday,9
517801,1361409,ad,False,28,Thursday,18
206586,1468946,ad,False,38,Saturday,14
55599,1246722,ad,False,31,Tuesday,9
20099,1385233,ad,False,32,Wednesday,12
532407,922188,psa,False,5,Saturday,12
431772,1417514,ad,False,9,Tuesday,22
571587,1043430,ad,False,3,Saturday,8
391484,1626473,ad,False,10,Monday,7
116512,1018859,ad,False,1,Saturday,17
579353,1328043,ad,False,1,Monday,7
481526,1393978,ad,False,12,Friday,14
237860,1216675,ad,False,23,Saturday,20
323432,1581864,ad,False,1,Tuesday,10
326585,1377345,ad,False,9,Wednesday,10
114716,1050064,ad,False,51,Saturday,1
176423,1320784,ad,False,16,Saturday,13
146558,1101872,ad,True,54,Monday,11
474383,1238832,ad,False,7,Saturday,23
566760,1610795,ad,False,2,Friday,10
102570,1508628,ad,False,21,Monday,20
287539,1025957,ad,False,13,Thursday,12
238760,1251705,ad,False,10,Saturday,16
536395,1652731,ad,False,1,Sunday,10
260399,1287114,ad,False,3,Monday,21
224160,1547859,ad,False,22,Friday,12
14041,1446490,ad,False,69,Tuesday,19
58799,1065886,ad,False,12,Monday,20
336522,1111922,ad,False,15,Friday,23
78138,1301126,ad,False,64,Monday,17
547454,1002901,ad,False,5,Monday,19
23537,1595974,ad,False,41,Wednesday,12
9003,1345530,ad,False,19,Tuesday,22
264639,920140,psa,False,23,Thursday,13
520147,1510810,ad,False,3,Thursday,14
381903,1202081,ad,False,13,Wednesday,19
574228,902208,psa,False,5,Saturday,16
264977,1648945,ad,False,27,Wednesday,13
566921,1480070,ad,False,26,Friday,10
391733,1415920,ad,False,26,Saturday,14
119055,1645891,ad,False,7,Sunday,9
498080,1613369,ad,False,2,Saturday,12
356286,1251999,ad,False,2,Wednesday,19
113199,1626075,ad,False,23,Sunday,10
578254,1097233,ad,False,3,Sunday,18
58774,1621301,ad,True,71,Wednesday,18
383026,1339050,ad,False,11,Thursday,21
398254,1264704,ad,False,13,Monday,9
391759,1470509,ad,False,5,Saturday,14
180419,1318339,ad,False,26,Saturday,9
567857,1307493,ad,False,2,Friday,12
392683,1554286,ad,False,14,Saturday,17
230889,1018961,ad,False,5,Friday,20
566459,1397876,ad,False,4,Friday,8
318560,1553959,ad,False,15,Monday,15
124852,1639507,ad,False,64,Monday,14
407425,1006002,ad,False,10,Wednesday,12
228913,1264403,ad,False,33,Friday,19
35047,1518784,ad,False,15,Friday,14
464856,1074371,ad,False,5,Thursday,15
304047,1063545,ad,False,24,Saturday,13
548910,1552932,ad,False,6,Monday,22
233268,1652534,ad,False,13,Saturday,2
33933,1642933,ad,False,52,Tuesday,16
546104,1020852,ad,False,24,Monday,16
148287,1113320,ad,False,26,Sunday,22
370485,1616272,ad,False,5,Monday,13
546922,1363331,ad,False,1,Monday,18
35913,1261155,ad,False,47,Wednesday,14
400377,1507337,ad,False,3,Monday,16
199896,1088089,ad,False,4,Tuesday,17
552010,1036256,ad,False,1,Tuesday,13
397874,1346056,ad,False,1,Sunday,22
549001,1603157,ad,False,1,Monday,23
177626,1158278,ad,False,41,Tuesday,11
81485,1316950,ad,False,6,Thursday,17
355799,1419608,ad,False,28,Wednesday,17
89581,1269566,ad,False,67,Tuesday,9
70730,916091,psa,False,35,Friday,22
252400,1183434,ad,False,4,Monday,9
22592,1144529,ad,False,20,Wednesday,11
318818,1261374,ad,False,37,Friday,18
72412,1423403,ad,False,13,Saturday,0
538288,1281743,ad,True,11,Sunday,16
268893,1093761,ad,False,15,Tuesday,20
446635,1413141,ad,False,1,Sunday,16
466066,1031096,ad,False,10,Thursday,17
220777,1600837,ad,False,5,Thursday,23
295928,1341442,ad,False,8,Monday,13
120143,1447202,ad,False,98,Monday,17
220077,1266874,ad,False,2,Thursday,17
5292,1561503,ad,False,99,Friday,8
371855,1220913,ad,False,12,Monday,17
11055,917570,psa,False,77,Thursday,0
105603,1508627,ad,False,6,Thursday,18
226531,1427338,ad,False,14,Tuesday,10
331317,1589332,ad,False,3,Thursday,11
145143,1348893,ad,False,89,Monday,12
573369,908192,psa,False,2,Saturday,14
321350,1111110,ad,False,4,Monday,21
63153,1492065,ad,False,4,Friday,8
265364,1515741,ad,False,16,Thursday,12
274623,1107153,ad,False,20,Wednesday,12
553992,1174268,ad,False,2,Thursday,13
178994,1614863,ad,False,2,Saturday,20
39472,1281961,ad,False,85,Saturday,10
190753,1165096,ad,False,1,Monday,16
362231,1095757,ad,False,5,Friday,17
123916,1650554,ad,False,28,Friday,11
357815,1232720,ad,False,1,Thursday,11
434710,1337115,ad,False,41,Saturday,12
584141,914604,psa,False,2,Monday,21
225051,1445462,ad,False,1,Friday,12
94089,1362307,ad,False,4,Tuesday,10
308960,1498298,ad,False,16,Sunday,12
42870,1346858,ad,False,5,Saturday,20
524211,918881,psa,False,2,Friday,11
415398,1132543,ad,False,1,Wednesday,23
104498,1334659,ad,False,2,Thursday,12
439398,1406712,ad,False,1,Saturday,20
171794,1419104,ad,False,12,Sunday,14
442864,1230369,ad,False,14,Tuesday,9
252805,1094108,ad,False,8,Tuesday,10
509793,1257274,ad,False,7,Tuesday,17
507636,1490996,ad,False,17,Monday,21
294999,1372004,ad,False,6,Friday,14
492459,1253639,ad,False,10,Saturday,9
153398,1269544,ad,False,9,Wednesday,10
502411,1038620,ad,False,1,Sunday,11
96906,1514194,ad,False,49,Tuesday,15
397720,1485542,ad,False,21,Saturday,20
421965,1165833,ad,False,18,Wednesday,22
532614,1538748,ad,False,1,Saturday,12
141264,1625921,ad,False,25,Tuesday,11
163848,1047514,ad,False,2,Thursday,20
518317,1323352,ad,False,3,Thursday,8
194627,1149818,ad,False,14,Tuesday,10
290717,909390,psa,False,6,Saturday,23
513286,1180081,ad,False,6,Wednesday,19
277561,1405040,ad,False,17,Thursday,21
487958,904069,psa,False,15,Monday,9
249679,1320760,ad,False,2,Sunday,20
125596,1643451,ad,False,72,Tuesday,15
259402,1452042,ad,False,18,Monday,19
60951,1461837,ad,False,35,Friday,0
116783,1567616,ad,False,25,Saturday,17
79402,1607992,ad,False,84,Sunday,15
106752,1521488,ad,False,14,Friday,8
445448,1516942,ad,False,1,Sunday,14
232671,1588037,ad,False,15,Sunday,23
559059,1109112,ad,False,24,Thursday,10
376482,1627487,ad,False,13,Tuesday,21
421659,919232,psa,False,15,Thursday,20
281344,1386003,ad,False,18,Thursday,11
8203,1398702,ad,False,103,Tuesday,21
539975,1577240,ad,False,18,Monday,1
313544,1624563,ad,False,15,Sunday,21
27610,1111043,ad,False,10,Thursday,15
556803,1554902,ad,False,7,Wednesday,17
156769,1472070,ad,False,24,Thursday,9
472660,1233800,ad,False,8,Saturday,19
422769,1344448,ad,False,1,Thursday,22
123704,1646595,ad,False,49,Monday,17
193483,1403190,ad,False,3,Tuesday,8
55584,1617676,ad,False,69,Monday,14
351359,1018253,ad,False,5,Friday,15
92038,1037445,ad,False,18,Wednesday,21
70321,1309281,ad,False,40,Saturday,0
562327,918554,psa,False,2,Thursday,9
236625,1370450,ad,False,31,Thursday,13
89502,1337856,ad,False,21,Monday,19
88008,913158,psa,False,5,Tuesday,11
319324,1437907,ad,False,3,Monday,17
